flow_type,citizenship_code,citizenship_country,reporting_country_code,reporting_country,year,value
immigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SK,Slovakia,2015,3109.0
immigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SK,Slovakia,2016,2989.0
immigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SK,Slovakia,2017,2332.0
immigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SK,Slovakia,2018,2226.0
immigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,SK,Slovakia,2019,1885.0
immigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,UK,United Kingdom,2015,269241.0
immigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,UK,United Kingdom,2016,249393.0
immigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,UK,United Kingdom,2017,242687.0
immigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,UK,United Kingdom,2018,201959.0
immigration,EU28_FOR,EU28 countries (2013-2020) except reporting country,UK,United Kingdom,2019,197568.0
immigration,NAT,Reporting country,AT,Austria,2015,9443.0
immigration,NAT,Reporting country,AT,Austria,2016,9768.0
immigration,NAT,Reporting country,AT,Austria,2017,9684.0
immigration,NAT,Reporting country,AT,Austria,2018,9578.0
immigration,NAT,Reporting country,AT,Austria,2019,9979.0
immigration,NAT,Reporting country,AT,Austria,2020,10096.0
immigration,NAT,Reporting country,AT,Austria,2021,9631.0
immigration,NAT,Reporting country,AT,Austria,2022,10501.0
immigration,NAT,Reporting country,AT,Austria,2023,8639.0
immigration,NAT,Reporting country,AT,Austria,2024,8832.0
immigration,NAT,Reporting country,BE,Belgium,2015,17864.0
immigration,NAT,Reporting country,BE,Belgium,2016,17615.0
immigration,NAT,Reporting country,BE,Belgium,2017,17536.0
immigration,NAT,Reporting country,BE,Belgium,2018,18197.0
immigration,NAT,Reporting country,BE,Belgium,2019,19010.0
immigration,NAT,Reporting country,BE,Belgium,2020,17130.0
immigration,NAT,Reporting country,BE,Belgium,2021,17357.0
immigration,NAT,Reporting country,BE,Belgium,2022,15936.0
immigration,NAT,Reporting country,BE,Belgium,2023,15668.0
immigration,NAT,Reporting country,BE,Belgium,2024,16198.0
immigration,NAT,Reporting country,BG,Bulgaria,2015,10722.0
immigration,NAT,Reporting country,BG,Bulgaria,2016,9254.0
immigration,NAT,Reporting country,BG,Bulgaria,2017,13060.0
immigration,NAT,Reporting country,BG,Bulgaria,2018,16169.0
immigration,NAT,Reporting country,BG,Bulgaria,2019,23555.0
immigration,NAT,Reporting country,BG,Bulgaria,2020,24007.0
immigration,NAT,Reporting country,BG,Bulgaria,2021,22087.0
immigration,NAT,Reporting country,BG,Bulgaria,2022,19032.0
immigration,NAT,Reporting country,BG,Bulgaria,2023,17017.0
immigration,NAT,Reporting country,BG,Bulgaria,2024,18205.0
immigration,NAT,Reporting country,CH,Switzerland,2015,25952.0
immigration,NAT,Reporting country,CH,Switzerland,2016,24276.0
immigration,NAT,Reporting country,CH,Switzerland,2017,23803.0
immigration,NAT,Reporting country,CH,Switzerland,2018,23902.0
immigration,NAT,Reporting country,CH,Switzerland,2019,23965.0
immigration,NAT,Reporting country,CH,Switzerland,2020,25495.0
immigration,NAT,Reporting country,CH,Switzerland,2021,22134.0
immigration,NAT,Reporting country,CH,Switzerland,2022,21828.0
immigration,NAT,Reporting country,CH,Switzerland,2023,22041.0
immigration,NAT,Reporting country,CH,Switzerland,2024,22535.0
immigration,NAT,Reporting country,CY,Cyprus,2015,3046.0
immigration,NAT,Reporting country,CY,Cyprus,2016,2997.0
immigration,NAT,Reporting country,CY,Cyprus,2017,2184.0
immigration,NAT,Reporting country,CY,Cyprus,2018,2533.0
immigration,NAT,Reporting country,CY,Cyprus,2019,2958.0
immigration,NAT,Reporting country,CY,Cyprus,2020,3984.0
immigration,NAT,Reporting country,CY,Cyprus,2021,2028.0
immigration,NAT,Reporting country,CY,Cyprus,2022,2240.0
immigration,NAT,Reporting country,CY,Cyprus,2023,2046.0
immigration,NAT,Reporting country,CY,Cyprus,2024,2334.0
immigration,NAT,Reporting country,CZ,Czechia,2015,4478.0
immigration,NAT,Reporting country,CZ,Czechia,2016,4533.0
immigration,NAT,Reporting country,CZ,Czechia,2017,4536.0
immigration,NAT,Reporting country,CZ,Czechia,2018,4529.0
immigration,NAT,Reporting country,CZ,Czechia,2019,4170.0
immigration,NAT,Reporting country,CZ,Czechia,2020,3262.0
immigration,NAT,Reporting country,CZ,Czechia,2021,2913.0
immigration,NAT,Reporting country,CZ,Czechia,2022,3031.0
immigration,NAT,Reporting country,CZ,Czechia,2023,2396.0
immigration,NAT,Reporting country,CZ,Czechia,2024,2883.0
immigration,NAT,Reporting country,DE,Germany,2015,88513.0
immigration,NAT,Reporting country,DE,Germany,2016,90879.0
immigration,NAT,Reporting country,DE,Germany,2017,90484.0
immigration,NAT,Reporting country,DE,Germany,2018,87602.0
immigration,NAT,Reporting country,DE,Germany,2019,87207.0
immigration,NAT,Reporting country,DE,Germany,2020,79050.0
immigration,NAT,Reporting country,DE,Germany,2021,77676.0
immigration,NAT,Reporting country,DE,Germany,2022,75572.0
immigration,NAT,Reporting country,DE,Germany,2023,74360.0
immigration,NAT,Reporting country,DE,Germany,2024,71762.0
immigration,NAT,Reporting country,DK,Denmark,2015,19797.0
immigration,NAT,Reporting country,DK,Denmark,2016,19742.0
immigration,NAT,Reporting country,DK,Denmark,2017,19533.0
immigration,NAT,Reporting country,DK,Denmark,2018,19402.0
immigration,NAT,Reporting country,DK,Denmark,2019,19108.0
immigration,NAT,Reporting country,DK,Denmark,2020,19420.0
immigration,NAT,Reporting country,DK,Denmark,2021,16215.0
immigration,NAT,Reporting country,DK,Denmark,2022,18141.0
immigration,NAT,Reporting country,DK,Denmark,2023,18783.0
immigration,NAT,Reporting country,DK,Denmark,2024,18508.0
immigration,NAT,Reporting country,EE,Estonia,2015,8043.0
immigration,NAT,Reporting country,EE,Estonia,2016,7129.0
immigration,NAT,Reporting country,EE,Estonia,2017,8549.0
immigration,NAT,Reporting country,EE,Estonia,2018,7836.0
immigration,NAT,Reporting country,EE,Estonia,2019,7265.0
immigration,NAT,Reporting country,EE,Estonia,2020,5900.0
immigration,NAT,Reporting country,EE,Estonia,2021,7056.0
immigration,NAT,Reporting country,EE,Estonia,2022,6981.0
immigration,NAT,Reporting country,EE,Estonia,2023,5758.0
immigration,NAT,Reporting country,EE,Estonia,2024,5218.0
immigration,NAT,Reporting country,EL,Greece,2015,30460.0
immigration,NAT,Reporting country,EL,Greece,2016,30747.0
immigration,NAT,Reporting country,EL,Greece,2017,31743.0
immigration,NAT,Reporting country,EL,Greece,2018,32199.0
immigration,NAT,Reporting country,EL,Greece,2019,34074.0
immigration,NAT,Reporting country,EL,Greece,2020,20864.0
immigration,NAT,Reporting country,EL,Greece,2021,28392.0
immigration,NAT,Reporting country,EL,Greece,2022,32017.0
immigration,NAT,Reporting country,EL,Greece,2023,46091.0
immigration,NAT,Reporting country,EL,Greece,2024,51993.0
immigration,NAT,Reporting country,ES,Spain,2015,52109.0
immigration,NAT,Reporting country,ES,Spain,2016,62573.0
immigration,NAT,Reporting country,ES,Spain,2017,78182.0
immigration,NAT,Reporting country,ES,Spain,2018,83686.0
immigration,NAT,Reporting country,ES,Spain,2019,84458.0
immigration,NAT,Reporting country,ES,Spain,2020,52768.0
immigration,NAT,Reporting country,ES,Spain,2021,135651.0
immigration,NAT,Reporting country,ES,Spain,2022,138420.0
immigration,NAT,Reporting country,ES,Spain,2023,152963.0
immigration,NAT,Reporting country,ES,Spain,2024,144335.0
immigration,NAT,Reporting country,FI,Finland,2015,7332.0
immigration,NAT,Reporting country,FI,Finland,2016,7631.0
immigration,NAT,Reporting country,FI,Finland,2017,8062.0
immigration,NAT,Reporting country,FI,Finland,2018,7960.0
immigration,NAT,Reporting country,FI,Finland,2019,8580.0
immigration,NAT,Reporting country,FI,Finland,2020,9638.0
immigration,NAT,Reporting country,FI,Finland,2021,8321.0
immigration,NAT,Reporting country,FI,Finland,2022,7528.0
immigration,NAT,Reporting country,FI,Finland,2023,7123.0
immigration,NAT,Reporting country,FI,Finland,2024,6750.0
immigration,NAT,Reporting country,FR,France,2015,131260.0
immigration,NAT,Reporting country,FR,France,2016,137127.0
immigration,NAT,Reporting country,FR,France,2017,127873.0
immigration,NAT,Reporting country,FR,France,2018,131713.0
immigration,NAT,Reporting country,FR,France,2019,131352.0
immigration,NAT,Reporting country,FR,France,2020,127185.0
immigration,NAT,Reporting country,FR,France,2021,127666.0
immigration,NAT,Reporting country,FR,France,2022,140630.0
immigration,NAT,Reporting country,FR,France,2023,140920.0
immigration,NAT,Reporting country,FR,France,2024,126585.0
immigration,NAT,Reporting country,HR,Croatia,2015,6483.0
immigration,NAT,Reporting country,HR,Croatia,2016,7733.0
immigration,NAT,Reporting country,HR,Croatia,2017,7911.0
immigration,NAT,Reporting country,HR,Croatia,2018,8619.0
immigration,NAT,Reporting country,HR,Croatia,2019,9882.0
immigration,NAT,Reporting country,HR,Croatia,2020,8460.0
immigration,NAT,Reporting country,HR,Croatia,2021,10622.0
immigration,NAT,Reporting country,HR,Croatia,2022,10340.0
immigration,NAT,Reporting country,HR,Croatia,2023,10852.0
immigration,NAT,Reporting country,HR,Croatia,2024,13290.0
immigration,NAT,Reporting country,HU,Hungary,2015,32557.0
immigration,NAT,Reporting country,HU,Hungary,2016,29815.0
immigration,NAT,Reporting country,HU,Hungary,2017,31617.0
immigration,NAT,Reporting country,HU,Hungary,2018,33625.0
immigration,NAT,Reporting country,HU,Hungary,2019,33284.0
immigration,NAT,Reporting country,HU,Hungary,2020,31685.0
immigration,NAT,Reporting country,HU,Hungary,2021,31402.0
immigration,NAT,Reporting country,HU,Hungary,2022,38634.0
immigration,NAT,Reporting country,HU,Hungary,2023,34845.0
immigration,NAT,Reporting country,HU,Hungary,2024,39140.0
immigration,NAT,Reporting country,IE,Ireland,2015,27931.0
immigration,NAT,Reporting country,IE,Ireland,2016,29121.0
immigration,NAT,Reporting country,IE,Ireland,2017,28709.0
immigration,NAT,Reporting country,IE,Ireland,2018,34777.0
immigration,NAT,Reporting country,IE,Ireland,2019,29267.0
immigration,NAT,Reporting country,IE,Ireland,2020,35990.0
immigration,NAT,Reporting country,IE,Ireland,2021,28809.0
immigration,NAT,Reporting country,IE,Ireland,2022,27527.0
immigration,NAT,Reporting country,IE,Ireland,2023,28785.0
immigration,NAT,Reporting country,IE,Ireland,2024,33788.0
immigration,NAT,Reporting country,IS,Iceland,2015,1779.0
immigration,NAT,Reporting country,IS,Iceland,2016,2282.0
immigration,NAT,Reporting country,IS,Iceland,2017,2461.0
immigration,NAT,Reporting country,IS,Iceland,2018,2133.0
immigration,NAT,Reporting country,IS,Iceland,2019,1842.0
immigration,NAT,Reporting country,IS,Iceland,2020,2075.0
immigration,NAT,Reporting country,IS,Iceland,2021,1989.0
immigration,NAT,Reporting country,IS,Iceland,2022,1611.0
immigration,NAT,Reporting country,IS,Iceland,2023,1752.0
immigration,NAT,Reporting country,IS,Iceland,2024,1809.0
immigration,NAT,Reporting country,IT,Italy,2015,30052.0
immigration,NAT,Reporting country,IT,Italy,2016,37894.0
immigration,NAT,Reporting country,IT,Italy,2017,42369.0
immigration,NAT,Reporting country,IT,Italy,2018,46824.0
immigration,NAT,Reporting country,IT,Italy,2019,68207.0
immigration,NAT,Reporting country,IT,Italy,2020,55760.0
immigration,NAT,Reporting country,IT,Italy,2021,74759.0
immigration,NAT,Reporting country,IT,Italy,2022,74490.0
immigration,NAT,Reporting country,IT,Italy,2023,61286.0
immigration,NAT,Reporting country,IT,Italy,2024,58468.0
immigration,NAT,Reporting country,LI,Liechtenstein,2015,163.0
immigration,NAT,Reporting country,LI,Liechtenstein,2016,177.0
immigration,NAT,Reporting country,LI,Liechtenstein,2017,167.0
immigration,NAT,Reporting country,LI,Liechtenstein,2018,171.0
immigration,NAT,Reporting country,LI,Liechtenstein,2019,171.0
immigration,NAT,Reporting country,LI,Liechtenstein,2020,176.0
immigration,NAT,Reporting country,LI,Liechtenstein,2021,167.0
immigration,NAT,Reporting country,LI,Liechtenstein,2022,199.0
immigration,NAT,Reporting country,LI,Liechtenstein,2023,163.0
immigration,NAT,Reporting country,LI,Liechtenstein,2024,191.0
immigration,NAT,Reporting country,LT,Lithuania,2015,24079.0
immigration,NAT,Reporting country,LT,Lithuania,2016,23410.0
immigration,NAT,Reporting country,LT,Lithuania,2017,22093.0
immigration,NAT,Reporting country,LT,Lithuania,2018,23854.0
immigration,NAT,Reporting country,LT,Lithuania,2019,26725.0
immigration,NAT,Reporting country,LT,Lithuania,2020,24529.0
immigration,NAT,Reporting country,LT,Lithuania,2021,23712.0
immigration,NAT,Reporting country,LT,Lithuania,2022,20689.0
immigration,NAT,Reporting country,LT,Lithuania,2023,17549.0
immigration,NAT,Reporting country,LT,Lithuania,2024,18897.0
immigration,NAT,Reporting country,LU,Luxembourg,2015,1195.0
immigration,NAT,Reporting country,LU,Luxembourg,2016,1331.0
immigration,NAT,Reporting country,LU,Luxembourg,2017,1199.0
immigration,NAT,Reporting country,LU,Luxembourg,2018,1291.0
immigration,NAT,Reporting country,LU,Luxembourg,2019,1518.0
immigration,NAT,Reporting country,LU,Luxembourg,2020,1520.0
immigration,NAT,Reporting country,LU,Luxembourg,2021,1577.0
immigration,NAT,Reporting country,LU,Luxembourg,2022,1582.0
immigration,NAT,Reporting country,LU,Luxembourg,2023,1820.0
immigration,NAT,Reporting country,LU,Luxembourg,2024,1830.0
immigration,NAT,Reporting country,LV,Latvia,2015,4974.0
immigration,NAT,Reporting country,LV,Latvia,2016,4897.0
immigration,NAT,Reporting country,LV,Latvia,2017,4780.0
immigration,NAT,Reporting country,LV,Latvia,2018,4346.0
immigration,NAT,Reporting country,LV,Latvia,2019,4578.0
immigration,NAT,Reporting country,LV,Latvia,2020,4250.0
immigration,NAT,Reporting country,LV,Latvia,2021,6210.0
immigration,NAT,Reporting country,LV,Latvia,2022,8030.0
immigration,NAT,Reporting country,LV,Latvia,2023,9718.0
immigration,NAT,Reporting country,LV,Latvia,2024,8922.0
immigration,NAT,Reporting country,MD,Moldova,2015,51319.0
immigration,NAT,Reporting country,MD,Moldova,2016,40444.0
immigration,NAT,Reporting country,MD,Moldova,2017,38127.0
immigration,NAT,Reporting country,MD,Moldova,2018,37619.0
immigration,NAT,Reporting country,MD,Moldova,2019,43400.0
immigration,NAT,Reporting country,MD,Moldova,2020,45922.0
immigration,NAT,Reporting country,MD,Moldova,2021,35647.0
immigration,NAT,Reporting country,MD,Moldova,2022,29804.0
immigration,NAT,Reporting country,MD,Moldova,2023,38593.0
immigration,NAT,Reporting country,MD,Moldova,2024,40173.0
immigration,NAT,Reporting country,ME,Montenegro,2015,447.0
immigration,NAT,Reporting country,ME,Montenegro,2016,476.0
immigration,NAT,Reporting country,ME,Montenegro,2017,622.0
immigration,NAT,Reporting country,ME,Montenegro,2018,549.0
immigration,NAT,Reporting country,ME,Montenegro,2019,494.0
immigration,NAT,Reporting country,ME,Montenegro,2020,259.0
immigration,NAT,Reporting country,ME,Montenegro,2022,567.0
immigration,NAT,Reporting country,ME,Montenegro,2023,1132.0
immigration,NAT,Reporting country,ME,Montenegro,2024,1196.0
immigration,NAT,Reporting country,MK,North Macedonia,2015,259.0
immigration,NAT,Reporting country,MK,North Macedonia,2016,283.0
immigration,NAT,Reporting country,MK,North Macedonia,2017,304.0
immigration,NAT,Reporting country,MK,North Macedonia,2018,369.0
immigration,NAT,Reporting country,MK,North Macedonia,2019,336.0
immigration,NAT,Reporting country,MK,North Macedonia,2020,205.0
immigration,NAT,Reporting country,MK,North Macedonia,2021,315.0
immigration,NAT,Reporting country,MK,North Macedonia,2022,371.0
immigration,NAT,Reporting country,MK,North Macedonia,2024,512.0
immigration,NAT,Reporting country,MT,Malta,2015,1893.0
immigration,NAT,Reporting country,MT,Malta,2016,1654.0
immigration,NAT,Reporting country,MT,Malta,2017,1781.0
immigration,NAT,Reporting country,MT,Malta,2018,1904.0
immigration,NAT,Reporting country,MT,Malta,2019,1981.0
immigration,NAT,Reporting country,MT,Malta,2020,1644.0
immigration,NAT,Reporting country,MT,Malta,2021,1411.0
immigration,NAT,Reporting country,MT,Malta,2022,1819.0
immigration,NAT,Reporting country,MT,Malta,2023,2256.0
immigration,NAT,Reporting country,MT,Malta,2024,2457.0
immigration,NAT,Reporting country,NL,Netherlands,2015,39203.0
immigration,NAT,Reporting country,NL,Netherlands,2016,42522.0
immigration,NAT,Reporting country,NL,Netherlands,2017,44644.0
immigration,NAT,Reporting country,NL,Netherlands,2018,46632.0
immigration,NAT,Reporting country,NL,Netherlands,2019,48536.0
immigration,NAT,Reporting country,NL,Netherlands,2020,45517.0
immigration,NAT,Reporting country,NL,Netherlands,2021,40207.0
immigration,NAT,Reporting country,NL,Netherlands,2022,39375.0
immigration,NAT,Reporting country,NL,Netherlands,2023,39693.0
immigration,NAT,Reporting country,NL,Netherlands,2024,38282.0
immigration,NAT,Reporting country,NO,Norway,2015,6855.0
immigration,NAT,Reporting country,NO,Norway,2016,6694.0
immigration,NAT,Reporting country,NO,Norway,2017,6755.0
immigration,NAT,Reporting country,NO,Norway,2018,6463.0
immigration,NAT,Reporting country,NO,Norway,2019,6393.0
immigration,NAT,Reporting country,NO,Norway,2020,6340.0
immigration,NAT,Reporting country,NO,Norway,2021,7343.0
immigration,NAT,Reporting country,NO,Norway,2022,7194.0
immigration,NAT,Reporting country,NO,Norway,2023,7096.0
immigration,NAT,Reporting country,NO,Norway,2024,7263.0
immigration,NAT,Reporting country,PL,Poland,2015,84784.0
immigration,NAT,Reporting country,PL,Poland,2016,105422.0
immigration,NAT,Reporting country,PL,Poland,2017,132788.0
immigration,NAT,Reporting country,PL,Poland,2018,118417.0
immigration,NAT,Reporting country,PL,Poland,2019,111871.0
immigration,NAT,Reporting country,PL,Poland,2020,52175.0
immigration,NAT,Reporting country,PL,Poland,2021,43385.0
immigration,NAT,Reporting country,PL,Poland,2022,82090.0
immigration,NAT,Reporting country,PL,Poland,2023,82680.0
immigration,NAT,Reporting country,PL,Poland,2024,88687.0
immigration,NAT,Reporting country,PT,Portugal,2015,20112.0
immigration,NAT,Reporting country,PT,Portugal,2016,20386.0
immigration,NAT,Reporting country,PT,Portugal,2017,26888.0
immigration,NAT,Reporting country,PT,Portugal,2018,28982.0
immigration,NAT,Reporting country,PT,Portugal,2019,43740.0
immigration,NAT,Reporting country,PT,Portugal,2020,37770.0
immigration,NAT,Reporting country,PT,Portugal,2021,48108.0
immigration,NAT,Reporting country,PT,Portugal,2022,57454.0
